Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2709292266022434,5 to 12 Years,BA,$63K-$86K,Porto-Novo,Benin,9.3077,2.3158,Temporary,31997,2022-01-13,Male,Carol Carter,609.784.4056x9757,Mechanical Designer,Product Designer,FlexJobs,"Design and develop innovative products, from concept to production, ensuring usability, functionality, and aesthetics.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Product design principles Prototyping and wireframing User research User testing UI/UX design 3D modeling (if applicable) Collaboration Problem-solving Creativity Attention to detail Communication skills Software proficiency (e.g., Sketch, Adobe XD)","Design and develop mechanical products, components, or systems. Create detailed engineering drawings and specifications. Collaborate with engineers and manufacturers.",Ross Stores,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Apparel"",""City"":""Dublin"",""State"":""California"",""Zip"":""94568"",""Website"":""www.rossstores.com"",""Ticker"":""ROST"",""CEO"":""Barbara Rentler""}"
2051493722156139,0 to 11 Years,M.Com,$64K-$87K,Damascus,Syrian Arab Republic,34.8021,38.9968,Intern,44892,2023-05-27,Male,Kayla Burns,001-879-640-9282x946,Registered Nurse,Staff Nurse,Snagajob,"A Staff Nurse provides patient care, administers medications, and collaborates with healthcare teams to ensure the well-being of patients in clinical settings.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Nursing care Patient assessment Medical knowledge,"Provide direct patient care, including assessments, medication administration, and wound care. Monitor patient conditions and vital signs. Collaborate with healthcare teams to develop care plans.",3i Group,"{""Sector"":""Financial Services"",""Industry"":""Financial Services - Investment"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.3i.com"",""Ticker"":""III.L"",""CEO"":""Simon Borrows""}"
3042805644078207,4 to 12 Years,BBA,$64K-$98K,Jakarta,Indonesia,-0.7893,113.9213,Part-Time,66287,2021-11-12,Both,Patrick Johnson,(266)235-4483x2745,Network Security Specialist,Security Operations Center (SOC) Analyst,FlexJobs,"SOC Analysts work in security operations centers. They monitor and respond to security incidents, analyze threats, and implement security protocols to protect an organizations assets.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","SOC operations Security incident response Threat detection Log analysis Security tools (e.g., IDS/IPS) Security alerts triage",Work in SOC teams to monitor and respond to security incidents. Investigate and analyze security alerts and incidents. Maintain security documentation and incident reports.,Sinopharm Group,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.sinopharm.com/"",""Ticker"":""1099.HK"",""CEO"":""Li Zhiming""}"
2653675480745638,0 to 10 Years,BBA,$60K-$82K,Macao,"Macao SAR, China",22.1987,113.5439,Intern,16835,2022-08-20,Both,Angela Hamilton,454-881-3901x9302,Account Executive,Sales Account Executive,SimplyHired,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Sales strategies and tactics Account management Relationship building Sales forecasting Industry and product knowledge,Identify and pursue sales opportunities with new and existing clients. Build and maintain client relationships. Meet or exceed sales targets and quotas.,Hindalco Industries,"{""Sector"":""Aluminum"",""Industry"":""Aluminum and Copper Manufacturing"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400025"",""Website"":""https://www.hindalco.com/"",""Ticker"":""HINDALCO"",""CEO"":""Satish Pai""}"
2543353415788188,5 to 12 Years,MCA,$63K-$128K,Skopje,"Macedonia, FYR",41.6086,21.7453,Full-Time,112409,2022-05-18,Male,Diane Ward,+1-282-357-6301x3453,Data Analyst,Business Intelligence Analyst,FlexJobs,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Whirlpool,"{""Sector"":""Manufacturing"",""Industry"":""Electronics, Electrical Equip."",""City"":""Benton Harbor"",""State"":""Michigan"",""Zip"":""49022"",""Website"":""www.whirlpoolcorp.com"",""Ticker"":""WHR"",""CEO"":""Marc R. Bitzer""}"
2760334046167375,2 to 10 Years,MBA,$61K-$85K,Georgetown,Guyana,4.8604,-58.9302,Intern,81501,2023-08-27,Male,Adrian Hall,2767829689,Systems Administrator,Database Administrator,Snagajob,"Database Administrators manage databases, ensuring data integrity, security, and efficient performance. They design, implement, and maintain databases while troubleshooting issues.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Database management systems (e.g., MySQL, Oracle, SQL Server) Data security Database tuning and optimization Backup and recovery","Administer and optimize databases, ensuring data availability and performance. Backup and restore databases. Implement database security and access controls.",AECOM,"{""Sector"":""Engineering and Construction"",""Industry"":""Engineering & Construction"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75240"",""Website"":""www.aecom.com"",""Ticker"":""ACM"",""CEO"":""Troy Rudd""}"
2204842743635959,0 to 11 Years,BBA,$60K-$83K,Port-au-Prince,Haiti,18.9712,-72.2852,Full-Time,29661,2022-05-04,Both,Tim Sanchez,923-650-6808x582,Network Security Specialist,Security Consultant,FlexJobs,"A Security Consultant is responsible for assessing an organizations security infrastructure, identifying vulnerabilities, and recommending solutions to enhance security. They conduct risk assessments, implement security measures, and provide guidance on security policies and procedures.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Security consulting Risk assessment Security audits Security policy development Penetration testing Client communication,Provide expert advice on security strategies and risk assessments. Conduct security assessments and vulnerability testing. Develop security policies and procedures.,PBF Energy,"{""Sector"":""Energy"",""Industry"":""Petroleum Refining"",""City"":""Parsippany"",""State"":""New Jersey"",""Zip"":""7054"",""Website"":""www.pbfenergy.com"",""Ticker"":""PBF"",""CEO"":""Thomas J. Nimbley""}"
2107431871401612,3 to 13 Years,MCA,$57K-$91K,Brussels,Belgium,50.5039,4.4699,Part-Time,50110,2021-10-06,Both,Vincent Smith,+1-461-465-5518x25904,Office Manager,Administrative Manager,Snagajob,"Administrative Managers oversee office operations. They manage administrative staff, coordinate tasks, and ensure smooth office functioning to support the organizations goals.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Administrative leadership Office management Staff supervision Budgeting and financial management Process improvement Communication skills,Oversee office operations and administrative staff. Develop office policies and procedures. Manage budgets and resources.,Baker Hughes,"{""Sector"":""Energy"",""Industry"":""Oil and Gas Equipment, Services"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77073"",""Website"":""www.bakerhughes.com"",""Ticker"":""BKR"",""CEO"":""Lorenzo Simonelli""}"
771277951408951,3 to 11 Years,MBA,$57K-$106K,Tirana,Albania,41.1533,20.1683,Intern,55776,2021-11-26,Both,Megan Freeman,001-718-875-1644x701,Social Media Manager,Social Media Analyst,SimplyHired,"Social Media Analysts analyze social media data and metrics to provide insights and recommendations for improving social media strategies. They track performance, identify trends, and support data-driven decision-making.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Analyze social media data and user behavior to generate actionable insights. Track key performance indicators (KPIs) and recommend optimization strategies. Stay updated on social media trends and algorithm changes.,Whitehaven Coal,"{""Sector"":""Mining and Metals/Coal"",""Industry"":""Mining"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.whitehavennews.com.au/"",""Ticker"":""WHC"",""CEO"":""Paul Flynn""}"
2013912125997902,4 to 15 Years,M.Tech,$55K-$93K,Gaborone,Botswana,-22.3285,24.6849,Full-Time,84604,2023-01-22,Male,Tracie Mccall,001-353-485-3026,Family Nurse Practitioner,Geriatric Nurse Practitioner,Idealist,Geriatric Nurse Practitioners focus on the healthcare needs of elderly patients. They provide specialized care and address age-related health concerns.,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Geriatric healthcare Geriatric assessment Geriatric treatment Elderly patient care Geriatric pharmacology,"Focus on elderly patient care, addressing age-related health concerns. Manage chronic conditions and medication regimens. Collaborate with healthcare teams in nursing homes or geriatric clinics.",Deutsche Bahn AG,"{""Sector"":""Transportation"",""Industry"":""Transportation"",""City"":""Berlin"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.deutschebahn.com"",""Ticker"":""N/A"",""CEO"":""Richard Lutz""}"
1615893049431349,1 to 11 Years,B.Com,$62K-$106K,Panama City,Panama,8.5379,-80.7821,Full-Time,36636,2023-09-06,Both,Steven Robinson,+1-762-597-2132x2941,Financial Analyst,Investment Analyst,SimplyHired,"Investment Analysts analyze financial data and market trends to make informed investment recommendations. They research and assess investment opportunities, create financial models, and provide insights to guide investment decisions and portfolio management.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Financial analysis Investment evaluation Portfolio management Data analysis,"Analyze financial data, research investment opportunities, and provide recommendations for investment decisions. Monitor financial markets and economic trends. Prepare investment reports and presentations.",Bristol-Myers Squibb,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""New York"",""State"":""New York"",""Zip"":""10016"",""Website"":""www.bms.com"",""Ticker"":""BMY"",""CEO"":""Giovanni Caforio""}"
793201924885195,3 to 9 Years,M.Tech,$59K-$96K,Baku,Azerbaijan,40.1431,47.5769,Part-Time,33616,2021-10-20,Both,Amanda Campbell,001-569-846-4572,HR Coordinator,Training Coordinator,SimplyHired,"Training Coordinators design and implement employee training programs. They assess training needs, develop training materials, and facilitate training sessions to enhance employees skills and knowledge.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Training program coordination Training material development Learning management systems,"Coordinate employee training programs, track training records, and assist with training logistics. Identify training needs and develop training materials. Facilitate training sessions or workshops.",Par Pacific Holdings,"{""Sector"":""Energy"",""Industry"":""Petroleum Refining"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77024"",""Website"":""www.parpacific.com"",""Ticker"":""PARR"",""CEO"":""William C. Pate""}"
